TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,1,0.45040214,0.5107239,0.47587132,0.5107239,0.47587132,0.54825735,0.45040214,0.54825735
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,minus,0.48659518,0.46246648,0.56970507,0.46246648,0.56970507,0.49865952,0.48659518,0.49865952
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,2,0.26407507,0.50268096,0.30026808,0.50268096,0.30026808,0.54423594,0.26407507,0.54423594
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,minus,0.8230563,0.45576409,0.88739944,0.45576409,0.88739944,0.4852547,0.8230563,0.4852547
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,1,0.7882038,0.5053619,0.80697054,0.5053619,0.80697054,0.53351206,0.7882038,0.53351206
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,y,0.5670241,0.45710456,0.64075065,0.45710456,0.64075065,0.55898124,0.5670241,0.55898124
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,z,0.7466488,0.42895442,0.8029491,0.42895442,0.8029491,0.5201072,0.7466488,0.5201072
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,2,0.95174265,0.47855228,0.99597853,0.47855228,0.99597853,0.5254692,0.95174265,0.5254692
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,y,0.37533513,0.44504023,0.45844504,0.44504023,0.45844504,0.54423594,0.37533513,0.54423594
TRAIN,gs://latex5/TrainData2_2_sub_17-2020-06-05T02:28:12.084Z.png,minus,0.09517426,0.47184986,0.1689008,0.47184986,0.1689008,0.5160858,0.09517426,0.5160858
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,plus,0.2774799,0.45978552,0.34048256,0.45978552,0.34048256,0.5201072,0.2774799,0.5201072
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,log,0.7077748,0.41420913,0.8404826,0.41420913,0.8404826,0.577748,0.7077748,0.577748
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,9,0.5683646,0.4235925,0.62600535,0.4235925,0.62600535,0.5603217,0.5683646,0.5603217
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,2,0.15013404,0.5160858,0.17560321,0.5160858,0.17560321,0.55898124,0.15013404,0.55898124
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,6,0.961126,0.42895442,1.0,0.42895442,1.0,0.52680963,0.961126,0.52680963
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,8,0.19168901,0.42627347,0.2613941,0.42627347,0.2613941,0.5375335,0.19168901,0.5375335
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,plus,0.6300268,0.46648794,0.70375335,0.46648794,0.70375335,0.536193,0.6300268,0.536193
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,log,0.010723861,0.41286862,0.15147454,0.41286862,0.15147454,0.58176947,0.010723861,0.58176947
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,1,0.92493296,0.42895442,0.95174265,0.42895442,0.95174265,0.5294906,0.92493296,0.5294906
TRAIN,gs://latex5/TrainData2_3_sub_33-2020-06-05T02:28:12.084Z.png,log,0.3632708,0.40616623,0.5080429,0.40616623,0.5080429,0.577748,0.3632708,0.577748
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,9,0.5978552,0.44504023,0.7064343,0.44504023,0.7064343,0.6018767,0.5978552,0.6018767
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,8,0.9463807,0.3994638,0.99731904,0.3994638,0.99731904,0.48123324,0.9463807,0.48123324
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,x,0.7412869,0.48123324,0.8713137,0.48123324,0.8713137,0.6152815,0.7412869,0.6152815
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,2,0.47319034,0.4383378,0.58176947,0.4383378,0.58176947,0.6032172,0.47319034,0.6032172
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,3,0.001340483,0.45040214,0.12064343,0.45040214,0.12064343,0.5938338,0.001340483,0.5938338
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,3,0.1380697,0.461126,0.26541555,0.461126,0.26541555,0.5938338,0.1380697,0.5938338
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,2,0.87265414,0.40214476,0.9316354,0.40214476,0.9316354,0.48123324,0.87265414,0.48123324
TRAIN,gs://latex5/TrainData2_4_sub_88-2020-06-05T02:28:12.084Z.png,times,0.3163539,0.41152814,0.45174262,0.41152814,0.45174262,0.57372653,0.3163539,0.57372653
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,alpha,0.7211796,0.23190348,0.89946383,0.23190348,0.89946383,0.34852546,0.7211796,0.34852546
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,2,0.70375335,0.5616622,0.78016084,0.5616622,0.78016084,0.6689008,0.70375335,0.6689008
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,minus,0.09651475,0.65817696,0.29758713,0.65817696,0.29758713,0.7225201,0.09651475,0.7225201
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,1,0.006702413,0.60053617,0.092493296,0.60053617,0.092493296,0.7895442,0.006702413,0.7895442
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,tan,0.32171583,0.62600535,0.67292225,0.62600535,0.67292225,0.78150135,0.32171583,0.78150135
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,2,0.16756032,0.19705094,0.30294907,0.19705094,0.30294907,0.347185,0.16756032,0.347185
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,div,0.004021448,0.41689008,0.99597853,0.41689008,0.99597853,0.48123324,0.004021448,0.48123324
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,tan,0.35120642,0.19436997,0.7064343,0.19436997,0.7064343,0.37533513,0.35120642,0.37533513
TRAIN,gs://latex5/TrainData2_4_sub_43-2020-06-05T02:28:12.084Z.png,alpha,0.7935657,0.6541555,0.91957104,0.6541555,0.91957104,0.76675606,0.7935657,0.76675606
TRAIN,gs://latex5/exp5427-2020-06-05T06:48:32.482Z.jpg,pi,0.002610966,0.16710183,0.9908616,0.16710183,0.9908616,0.87075716,0.002610966,0.87075716
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,2,0.95040214,0.48257372,1.0,0.48257372,1.0,0.55764073,0.95040214,0.55764073
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,minus,0.15549597,0.4544236,0.2386059,0.4544236,0.2386059,0.4852547,0.15549597,0.4852547
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,i,0.39678285,0.48123324,0.44369972,0.48123324,0.44369972,0.5563003,0.39678285,0.5563003
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,i,0.097855225,0.47050938,0.1461126,0.47050938,0.1461126,0.5536193,0.097855225,0.5536193
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,x,0.27882037,0.44504023,0.37801608,0.44504023,0.37801608,0.52815014,0.27882037,0.52815014
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,plus,0.5630027,0.41957104,0.6595174,0.41957104,0.6595174,0.5093834,0.5630027,0.5093834
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,i,0.8150134,0.47184986,0.8780161,0.47184986,0.8780161,0.55764073,0.8150134,0.55764073
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,plus,0.44369972,0.5093834,0.48659518,0.5093834,0.48659518,0.5563003,0.44369972,0.5563003
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,x,0.001340483,0.4530831,0.09919571,0.4530831,0.09919571,0.5294906,0.001340483,0.5294906
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,1,0.5107239,0.49329758,0.54959786,0.49329758,0.54959786,0.57372653,0.5107239,0.57372653
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,x,0.7077748,0.44369972,0.80160856,0.44369972,0.80160856,0.5241287,0.7077748,0.5241287
TRAIN,gs://latex5/TrainData2_1_sub_6-2020-06-05T02:28:12.084Z.png,plus,0.8806971,0.48659518,0.9168901,0.48659518,0.9168901,0.54959786,0.8806971,0.54959786
TRAIN,gs://latex5/7_47401-2020-06-05T06:48:32.482Z.jpg,7,0.09517426,0.006702413,0.85656834,0.006702413,0.85656834,0.9892761,0.09517426,0.9892761
TRAIN,gs://latex5/exp1993-2020-06-05T06:48:32.482Z.jpg,k,0.13270777,0.006702413,0.8364611,0.006702413,0.8364611,0.98257375,0.13270777,0.98257375
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,i,0.116621986,0.48927614,0.14477211,0.48927614,0.14477211,0.56970507,0.116621986,0.56970507
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,2,0.93431634,0.536193,0.9986595,0.536193,0.9986595,0.5857909,0.93431634,0.5857909
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,plus,0.6072386,0.44772118,0.67828417,0.44772118,0.67828417,0.5563003,0.6072386,0.5563003
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,plus,0.48659518,0.5254692,0.5227882,0.5254692,0.5227882,0.58042896,0.48659518,0.58042896
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,1,0.5321716,0.5241287,0.5871314,0.5241287,0.5871314,0.5857909,0.5321716,0.5857909
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,x,0.31099194,0.43163538,0.4302949,0.43163538,0.4302949,0.55898124,0.31099194,0.55898124
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,plus,0.8927614,0.5321716,0.9235925,0.5321716,0.9235925,0.5831099,0.8927614,0.5831099
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,x,0.71447724,0.44101876,0.8458445,0.44101876,0.8458445,0.5536193,0.71447724,0.5536193
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,minus,0.15951742,0.46514747,0.29624665,0.46514747,0.29624665,0.5,0.15951742,0.5
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,i,0.8458445,0.5080429,0.886059,0.5080429,0.886059,0.58042896,0.8458445,0.58042896
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,i,0.44101876,0.51340485,0.47453085,0.51340485,0.47453085,0.5764075,0.44101876,0.5764075
TRAIN,gs://latex5/TrainData2_3_sub_6-2020-06-05T02:28:12.084Z.png,x,0.002680965,0.41823056,0.10053619,0.41823056,0.10053619,0.5294906,0.002680965,0.5294906
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,x,0.69302946,0.43967828,0.7989276,0.43967828,0.7989276,0.5254692,0.69302946,0.5254692
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,2,0.6193029,0.45576409,0.67426276,0.45576409,0.67426276,0.5254692,0.6193029,0.5254692
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,2,0.86863273,0.4383378,0.9396783,0.4383378,0.9396783,0.5536193,0.86863273,0.5536193
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,leftPar,0.002680965,0.44772118,0.053619303,0.44772118,0.053619303,0.59651476,0.002680965,0.59651476
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,x,0.22520107,0.49061662,0.3163539,0.49061662,0.3163539,0.56434315,0.22520107,0.56434315
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,minus,0.34852546,0.5013405,0.41018766,0.5013405,0.41018766,0.53351206,0.34852546,0.53351206
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,3,0.1380697,0.41689008,0.1997319,0.41689008,0.1997319,0.47855228,0.1380697,0.47855228
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,minus,0.81099194,0.45710456,0.8552279,0.45710456,0.8552279,0.5013405,0.81099194,0.5013405
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,minus,0.15817694,0.49865952,0.22654155,0.49865952,0.22654155,0.5402145,0.15817694,0.5402145
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,leftPar,0.5563003,0.42761394,0.5991957,0.42761394,0.5991957,0.538874,0.5563003,0.538874
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,x,0.05227882,0.4919571,0.14209116,0.4919571,0.14209116,0.5563003,0.05227882,0.5563003
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,rightPar,0.9329759,0.42091152,0.99731904,0.42091152,0.99731904,0.5764075,0.9329759,0.5764075
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,2,0.29624665,0.42091152,0.4075067,0.42091152,0.4075067,0.48793566,0.29624665,0.48793566
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,rightPar,0.51206434,0.43431637,0.5563003,0.43431637,0.5563003,0.54423594,0.51206434,0.54423594
TRAIN,gs://latex5/TrainData2_2_sub_15-2020-06-05T02:28:12.084Z.png,x,0.41420913,0.49061662,0.51876676,0.49061662,0.51876676,0.5536193,0.41420913,0.5536193
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,x,0.47453085,0.45174262,0.54423594,0.45174262,0.54423594,0.5294906,0.47453085,0.5294906
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,plus,0.5616622,0.45040214,0.63672924,0.45040214,0.63672924,0.5241287,0.5616622,0.5241287
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,b,0.64075065,0.39276138,0.7211796,0.39276138,0.7211796,0.52815014,0.64075065,0.52815014
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,rightPar,0.91823053,0.40080428,1.0,0.40080428,1.0,0.5321716,0.91823053,0.5321716
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,a,0.028150134,0.5321716,0.11394102,0.5321716,0.11394102,0.5991957,0.028150134,0.5991957
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,plus,0.7882038,0.42627347,0.89008045,0.42627347,0.89008045,0.5067024,0.7882038,0.5067024
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,div,0.002680965,0.45844504,0.14075068,0.45844504,0.14075068,0.5013405,0.002680965,0.5013405
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,rightPar,0.7225201,0.41018766,0.772118,0.41018766,0.772118,0.5241287,0.7225201,0.5241287
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,a,0.3994638,0.44906166,0.461126,0.44906166,0.461126,0.538874,0.3994638,0.538874
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,F,0.18766756,0.40214476,0.2841823,0.40214476,0.2841823,0.55898124,0.18766756,0.55898124
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,1,0.036193028,0.36595175,0.10455764,0.36595175,0.10455764,0.4772118,0.036193028,0.4772118
TRAIN,gs://latex5/TrainData2_5_sub_63-2020-06-05T02:28:12.084Z.png,leftPar,0.31099194,0.41286862,0.38337803,0.41286862,0.38337803,0.55764073,0.31099194,0.55764073
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,x,0.49597856,0.32573727,0.6072386,0.32573727,0.6072386,0.44235924,0.49597856,0.44235924
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,plus,0.6447721,0.56568366,0.76675606,0.56568366,0.76675606,0.6595174,0.6447721,0.6595174
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,div,0.3994638,0.46380696,0.99731904,0.46380696,0.99731904,0.5107239,0.3994638,0.5107239
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,x,0.47453085,0.54825735,0.5978552,0.54825735,0.5978552,0.66219836,0.47453085,0.66219836
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,1,0.29624665,0.5844504,0.3458445,0.5844504,0.3458445,0.6903485,0.29624665,0.6903485
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,lim,0.009383378,0.29624665,0.36461127,0.29624665,0.36461127,0.5710456,0.009383378,0.5710456
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,1,0.88739944,0.31367293,0.9396783,0.31367293,0.9396783,0.44504023,0.88739944,0.44504023
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,rightArrow,0.077747986,0.6085791,0.18766756,0.6085791,0.18766756,0.6863271,0.077747986,0.6863271
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,minus,0.21983914,0.60455763,0.28016084,0.60455763,0.28016084,0.65683645,0.21983914,0.65683645
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,plus,0.69839144,0.3605898,0.8230563,0.3605898,0.8230563,0.45040214,0.69839144,0.45040214
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,x,0.002680965,0.5978552,0.07104558,0.5978552,0.07104558,0.67158175,0.002680965,0.67158175
TRAIN,gs://latex5/TrainData2_3_sub_46-2020-06-05T02:28:12.084Z.png,1,0.8914209,0.5683646,0.93565685,0.5683646,0.93565685,0.7064343,0.8914209,0.7064343
TRAIN,gs://latex5/6_48794-2020-06-05T06:48:32.482Z.jpg,6,0.121983916,0.013404826,0.86461127,0.013404826,0.86461127,0.9946381,0.121983916,0.9946381
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,minus,0.84986943,0.47650132,0.90469974,0.47650132,0.90469974,0.4986945,0.84986943,0.4986945
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,minus,0.51566577,0.47780678,0.5992167,0.47780678,0.5992167,0.502611,0.51566577,0.502611
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,sin,0.5966057,0.44255874,0.7389034,0.44255874,0.7389034,0.54046994,0.5966057,0.54046994
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,y,0.9060052,0.46605745,0.9516971,0.46605745,0.9516971,0.5456919,0.9060052,0.5456919
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,sin,0.001305483,0.44778067,0.12140992,0.44778067,0.12140992,0.5195823,0.001305483,0.5195823
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,minus,0.22454308,0.47519583,0.29634464,0.47519583,0.29634464,0.5091384,0.22454308,0.5091384
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,sin,0.31592688,0.43994778,0.43472585,0.43994778,0.43472585,0.5221932,0.31592688,0.5221932
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,rightPar,0.9686684,0.46083552,1.0,0.46083552,1.0,0.54699737,0.9686684,0.54699737
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,x,0.78851175,0.44778067,0.8577024,0.44778067,0.8577024,0.54046994,0.78851175,0.54046994
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,x,0.13446476,0.46475196,0.21801567,0.46475196,0.21801567,0.5287206,0.13446476,0.5287206
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,y,0.44516972,0.45953003,0.5091384,0.45953003,0.5091384,0.56396866,0.44516972,0.56396866
TRAIN,gs://latex5/TrainData2_3_sub_39-2020-06-05T02:28:12.084Z.png,leftPar,0.74934727,0.45561358,0.7924282,0.45561358,0.7924282,0.5339426,0.74934727,0.5339426
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,1,0.7573727,0.5603217,0.79088473,0.5603217,0.79088473,0.6595174,0.7573727,0.6595174
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,minus,0.18632708,0.6809651,0.23324397,0.6809651,0.23324397,0.7104558,0.18632708,0.7104558
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,x,0.003916449,0.6475196,0.04830287,0.6475196,0.04830287,0.7362924,0.003916449,0.7362924
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,3,0.5455764,0.2533512,0.6300268,0.2533512,0.6300268,0.37533513,0.5455764,0.37533513
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,minus,0.40482575,0.44906166,1.0,0.44906166,1.0,0.5,0.40482575,0.5
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,1,0.269437,0.64075065,0.3163539,0.64075065,0.3163539,0.74396783,0.269437,0.74396783
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,1,0.8310992,0.30026808,0.87265414,0.30026808,0.87265414,0.4302949,0.8310992,0.4302949
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,lim,0.023498695,0.3524804,0.2767624,0.3524804,0.2767624,0.59530026,0.023498695,0.59530026
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,rightArrow,0.060321715,0.650134,0.16621985,0.650134,0.16621985,0.71313673,0.060321715,0.71313673
TRAIN,gs://latex5/TrainData2_5_sub_46-2020-06-05T02:28:12.084Z.png,plus,0.64343166,0.30563003,0.7734584,0.30563003,0.7734584,0.4302949,0.64343166,0.4302949
